1.000000000000000000e+00,9.768562912940979004e-01,8.051409125328063965e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.246181666851043701e-01,4.678769707679748535e-01,-1.999999880790710449e-01
0.000000000000000000e+00,7.544052600860595703e-02,1.992374360561370850e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.993467152118682861e-01,-3.211627304553985596e-01,0.000000000000000000e+00
