1.000000000000000000e+00,9.265888333320617676e-01,9.785911440849304199e-01,1.000000000000000000e+00
0.000000000000000000e+00,4.498850405216217041e-01,-6.475373357534408569e-02,-1.999999880790710449e-01
0.000000000000000000e+00,1.879638135433197021e-01,2.177135646343231201e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.088247150182723999e-02,2.771031856536865234e-02,0.000000000000000000e+00
